CustomerID,Gender,Amt_Purchased,Last_Purchase,Frequency,First_Purchase,ChildBks,YouthBks,CookBks,DIYBks,RefBks,ArtBks,GeogBks,ItalCook,ItalAtlas,ItalArt,Florence
3606,1,174,14,2,16,0,0,1,0,1,0,0,0,0,0,0
3609,1,243,4,1,4,0,0,0,0,0,0,0,0,0,0,0
3621,1,111,8,2,14,0,1,0,0,0,0,0,0,0,0,0
3625,1,288,16,5,32,1,2,1,0,0,1,0,0,0,0,0
3628,1,157,2,2,10,0,0,0,0,0,0,0,0,0,0,0
3640,1,97,16,2,18,0,0,0,0,1,1,0,0,0,0,0
3656,1,168,16,2,24,1,0,1,0,0,0,0,1,0,0,0
3662,0,243,10,12,48,1,2,3,1,1,1,1,0,0,0,1
3665,1,152,4,2,10,0,0,0,0,0,0,0,0,0,0,0
3669,1,47,2,3,10,0,0,0,0,0,0,0,0,0,0,1
3670,1,67,12,1,12,0,0,0,0,0,0,0,0,0,0,0
3672,1,320,6,3,18,0,1,0,0,0,0,1,0,0,0,0
3673,1,100,14,1,14,0,0,0,0,1,0,0,0,0,0,0
3681,0,354,26,7,42,1,2,2,0,0,0,2,1,0,0,0
3684,1,144,6,8,38,0,0,2,1,1,1,1,1,1,1,0
3689,1,268,10,1,10,0,0,0,0,0,0,0,0,0,0,0
3693,1,40,10,2,16,0,0,1,0,0,0,0,0,0,0,0
3695,1,65,16,1,16,0,0,0,0,0,0,1,0,0,0,0
3701,1,307,16,2,24,1,1,0,0,0,0,0,0,0,0,0
3706,1,261,22,2,30,0,0,1,0,0,0,1,0,0,0,0
3708,1,273,16,1,16,1,0,0,0,0,0,0,0,0,0,0
3710,0,163,6,2,14,1,0,0,0,0,0,0,0,0,0,0
3716,1,235,12,7,52,1,0,3,0,0,2,0,0,0,0,0
3736,1,57,18,2,24,1,0,0,0,0,0,1,0,0,0,0
3739,1,43,2,2,4,0,0,0,0,0,0,0,0,0,0,1
3742,1,289,4,6,28,0,0,2,0,0,0,0,1,0,0,1
3746,1,222,6,2,10,0,0,0,0,0,0,0,0,0,0,0
3747,1,94,8,3,26,0,0,0,0,0,0,1,0,0,0,0
3759,0,226,14,2,22,0,0,0,0,1,0,0,0,0,0,0
3771,1,217,6,1,6,0,0,0,0,0,0,0,0,0,0,0
3779,1,193,12,1,12,0,0,0,0,0,0,0,0,0,0,0
3817,1,377,6,12,34,3,1,0,0,0,2,2,0,0,0,1
3819,1,294,16,3,22,1,1,0,0,0,0,1,0,0,0,0
3825,1,28,12,1,12,0,0,0,0,0,0,0,0,0,0,0
3866,0,142,10,1,10,0,0,0,0,0,0,0,0,0,0,0
3871,1,257,16,2,24,1,1,0,0,0,0,0,0,0,0,0
3873,1,132,28,2,30,0,0,0,1,0,0,1,0,0,0,0
3882,1,223,4,7,22,1,0,2,1,0,1,1,1,0,0,0
3887,1,419,10,11,70,3,0,2,0,2,1,2,0,0,0,0
3913,1,176,20,1,20,0,1,0,0,0,0,0,0,0,0,0
3915,0,83,18,1,18,1,0,0,0,0,0,0,0,0,0,0
3927,1,366,10,12,70,3,0,2,1,0,1,2,0,0,0,0
3943,1,198,8,2,12,0,0,0,0,0,0,0,0,0,0,0
3945,1,90,16,1,16,0,0,1,0,0,0,0,0,0,0,0
3966,1,122,4,1,4,0,0,0,0,0,0,0,0,0,0,0
3984,1,356,12,4,26,0,1,2,0,0,0,0,0,0,0,0
3989,1,203,16,2,24,1,0,1,0,0,0,0,1,0,0,0
3998,1,33,12,2,14,0,1,0,0,0,0,0,0,0,0,0
4003,1,139,8,1,8,0,0,0,0,0,0,0,0,0,0,0
4004,1,201,14,7,54,1,0,5,0,0,1,0,0,0,0,0
4014,1,284,10,1,10,0,0,0,0,0,0,0,0,0,0,0
4027,1,227,12,6,36,1,0,1,0,1,1,1,0,0,0,0
4048,1,244,30,9,52,1,3,1,2,1,0,1,0,0,0,0
4049,1,59,8,1,8,0,0,0,0,0,0,0,0,0,0,0
4050,1,228,24,12,58,6,0,3,0,0,1,2,1,0,0,0
4061,1,62,10,1,10,0,0,0,0,0,0,0,0,0,0,0
4073,1,76,22,1,22,0,0,0,1,0,0,0,0,0,0,0
4083,1,312,12,1,12,0,0,0,0,0,0,0,0,0,0,0
4105,1,149,2,5,26,0,1,0,0,0,2,0,0,0,1,1
4114,0,193,16,5,34,0,0,1,0,2,1,1,0,0,0,0
4117,1,56,16,1,16,0,0,1,0,0,0,0,0,0,0,0
4131,0,195,16,2,20,0,0,1,0,1,0,0,0,0,0,0
4133,1,186,24,1,24,0,0,0,1,0,0,0,0,0,0,0
4137,0,153,36,2,42,0,1,1,0,0,0,0,0,0,0,0
4153,1,362,18,12,78,2,1,4,3,1,0,1,1,0,0,0
4160,1,198,6,1,6,0,0,0,0,0,0,0,0,0,0,0
4173,1,128,18,2,24,0,0,1,0,0,1,0,0,0,0,0
4182,0,270,4,2,6,0,0,0,0,0,0,0,0,0,0,1
4188,1,350,14,5,28,3,0,0,1,0,0,1,0,0,0,0
4194,0,286,36,1,36,0,0,0,0,0,0,1,0,0,0,0
4209,0,71,20,2,24,0,0,0,0,0,0,2,0,0,0,0
4231,1,241,6,2,14,0,0,0,0,1,0,0,0,0,0,0
4248,0,190,10,1,10,0,0,0,0,0,0,0,0,0,0,0
4253,1,77,10,1,10,0,0,0,0,0,0,0,0,0,0,0
4260,1,68,16,2,22,0,0,0,0,1,1,0,0,0,0,0
4288,1,317,12,9,38,1,1,2,1,1,1,1,0,0,0,0
4294,1,422,14,9,38,1,0,3,1,1,1,2,0,0,0,0
4321,1,96,22,5,44,0,1,3,0,0,1,0,1,0,0,0
4338,0,170,24,2,30,0,0,2,0,0,0,0,1,0,0,0
4345,1,263,14,7,42,1,1,2,0,1,0,1,1,1,0,0
4360,0,254,26,1,26,0,0,1,0,0,0,0,0,0,0,0
4367,0,262,6,5,24,0,0,1,0,0,0,1,0,0,0,0
4378,1,168,20,7,36,0,2,3,0,0,1,1,0,0,0,0
4380,0,37,16,2,20,1,0,0,0,1,0,0,0,0,0,0
4381,0,184,20,6,44,1,2,0,3,0,0,0,0,0,0,0
4382,1,228,10,2,16,1,0,0,0,0,0,0,0,0,0,0
4386,1,47,10,2,14,0,0,0,1,0,0,0,0,0,0,0
4387,1,195,12,2,16,0,0,1,0,0,0,0,0,0,0,0
4398,1,294,12,12,70,2,3,2,0,1,1,2,1,0,0,1
4409,1,135,14,1,14,1,0,0,0,0,0,0,0,0,0,0
4421,0,248,6,2,10,0,0,0,0,0,0,0,0,0,0,1
4436,1,109,10,2,16,0,0,1,0,0,0,0,0,0,0,0
4443,1,274,22,1,22,0,0,0,0,1,0,0,0,0,0,0
4454,1,234,2,5,16,1,0,0,0,0,0,0,0,0,0,1
4469,1,105,12,7,26,3,0,2,1,0,0,0,0,0,0,0
4490,1,372,20,8,66,2,0,3,1,1,0,1,1,1,0,0
4504,1,49,16,2,20,1,0,1,0,0,0,0,0,0,0,0
4506,1,139,20,7,44,2,0,1,1,2,1,0,0,0,0,0
4508,1,55,12,1,12,0,0,0,0,0,0,0,0,0,0,0
4511,1,117,2,1,2,0,0,0,0,0,0,0,0,0,0,0
4547,1,140,14,2,20,0,1,1,0,0,0,0,0,0,0,0
4549,0,68,12,4,26,0,1,0,2,0,0,0,0,0,0,0
4553,1,102,4,2,12,0,0,0,0,0,0,0,0,0,0,0
4558,1,55,14,2,18,0,0,1,1,0,0,0,0,0,0,0
4564,1,281,14,8,58,2,1,0,2,0,1,2,0,0,0,0
4567,1,293,2,9,26,0,1,0,2,0,1,1,0,0,0,0
4574,1,330,16,5,42,0,0,1,0,0,2,2,0,0,0,1
4580,1,179,4,3,22,1,0,0,0,1,0,0,0,0,0,0
4584,1,357,8,5,36,1,0,3,0,0,0,0,0,0,0,0
4590,1,239,2,1,2,0,0,0,0,0,0,0,0,0,0,0
4596,1,231,26,1,26,0,0,1,0,0,0,0,0,0,0,0
4613,1,75,12,2,16,0,0,0,1,0,0,0,0,0,0,0
4629,1,290,34,1,34,0,0,1,0,0,0,0,0,0,0,0
4653,0,258,28,7,60,0,1,1,1,0,1,3,1,0,1,1
4659,0,224,28,12,74,0,2,3,2,1,2,2,0,0,0,0
4680,1,187,14,8,38,2,1,1,1,1,1,1,0,0,0,0
4683,1,199,14,2,16,0,0,1,0,0,0,0,0,0,0,0
4699,1,131,18,7,46,0,0,3,1,1,0,2,0,0,0,0
4722,1,175,30,2,32,1,0,1,0,0,0,0,0,0,0,0
4725,0,189,16,2,24,0,0,1,1,0,0,0,0,0,0,0
4728,1,267,2,4,20,0,0,1,0,0,0,0,0,0,0,1
4740,0,307,12,1,12,0,0,0,0,0,0,0,0,0,0,0
4748,1,187,2,8,44,3,1,2,1,0,0,0,1,0,0,0
4752,1,80,6,1,6,0,0,0,0,0,0,0,0,0,0,0
4755,0,78,32,2,34,0,0,0,0,0,0,2,0,0,0,0
4756,1,291,32,1,32,0,0,0,0,0,0,1,0,0,0,0
4762,1,300,20,7,40,0,1,2,0,1,2,1,0,0,0,0
4767,1,320,16,2,20,0,0,1,0,0,1,0,0,0,0,0
4773,1,157,8,2,14,0,0,1,0,0,0,0,0,0,0,0
4777,0,305,14,5,28,0,0,4,0,0,0,1,0,0,0,0
4780,1,421,6,11,68,2,1,1,1,2,1,2,0,0,0,0
4796,1,372,30,11,60,4,1,3,1,1,1,0,1,1,1,0
4801,1,17,14,1,14,0,0,0,1,0,0,0,0,0,0,0
4808,1,109,10,6,30,0,1,1,1,0,0,2,0,0,0,0
4818,1,221,22,2,24,1,0,0,0,0,0,1,0,0,0,0
4820,0,444,16,10,38,3,2,3,0,1,0,1,0,0,0,0
4821,1,423,4,9,56,2,0,2,1,1,0,0,0,0,0,0
4829,1,228,8,10,46,1,0,3,2,0,0,1,2,0,0,0
4840,1,285,14,2,16,0,0,0,1,1,0,0,0,0,0,0
4859,1,244,8,2,10,0,0,0,0,0,0,0,0,0,0,0
4866,1,216,22,1,22,0,0,0,0,0,1,0,0,0,0,0
4873,1,202,4,9,48,2,0,1,2,0,1,2,0,0,0,0
4907,1,56,6,2,12,0,0,0,0,0,0,0,0,0,0,0
4910,1,291,10,2,18,1,0,0,0,0,0,0,0,0,0,0
4919,1,262,12,11,78,0,0,4,1,1,2,2,0,0,0,0
4939,1,228,8,1,8,0,0,0,0,0,0,0,0,0,0,0
4940,1,200,10,1,10,0,0,0,0,0,0,0,0,0,0,0
4983,1,263,20,12,80,4,1,3,2,0,2,0,0,0,0,0
4986,1,222,14,3,24,0,2,1,0,0,0,0,1,0,0,0
5010,1,157,8,1,8,0,0,0,0,0,0,0,0,0,0,0
5015,1,362,14,11,62,2,0,5,3,0,1,0,0,0,0,0
5020,1,186,4,1,4,0,0,0,0,0,0,0,0,0,0,0
5025,1,357,18,10,56,4,1,0,1,1,0,3,0,0,0,0
5030,1,211,4,6,18,0,0,1,0,0,0,0,0,0,0,0
5035,1,150,6,5,28,0,0,2,1,0,0,0,0,0,0,1
5037,1,281,12,2,18,1,0,0,0,0,0,0,0,0,0,0
5041,0,218,6,1,6,0,0,0,0,0,0,0,0,0,0,0
5047,1,106,14,1,14,1,0,0,0,0,0,0,0,0,0,0
5049,1,217,12,1,12,0,0,0,0,0,0,0,0,0,0,0
5050,0,262,28,2,30,0,0,0,0,0,0,2,0,0,0,0
5070,1,332,2,9,26,3,0,1,1,0,0,0,1,0,0,0
5076,1,281,36,11,92,3,0,2,1,1,1,3,0,0,0,0
5077,1,239,12,1,12,0,0,0,0,0,0,0,0,0,0,0
5083,1,224,32,1,32,0,0,0,1,0,0,0,0,0,0,0
5090,1,392,8,12,60,1,2,2,0,1,0,3,1,1,0,0
5100,1,188,22,5,48,1,0,1,1,1,0,1,0,0,0,0
5112,1,338,26,5,40,0,0,2,0,1,1,1,1,1,1,0
5115,1,394,14,8,48,3,1,1,0,1,1,1,0,0,0,0
5119,1,47,10,2,12,0,0,0,0,0,0,0,0,0,0,0
5147,1,276,20,3,26,0,0,1,1,1,0,0,1,0,0,0
5148,1,199,16,4,30,2,1,0,0,0,0,1,0,0,0,0
5167,1,37,14,2,20,0,0,1,1,0,0,0,0,0,0,0
5170,1,384,6,8,26,1,0,1,1,1,0,0,1,1,0,0
5174,0,172,4,2,8,0,0,0,0,0,0,0,0,0,0,0
5193,0,181,10,2,16,1,0,0,0,0,0,0,0,0,0,0
5197,1,211,20,1,20,1,0,0,0,0,0,0,0,0,0,0
5202,1,299,20,1,20,0,0,1,0,0,0,0,0,0,0,0
5203,0,108,26,2,28,0,0,1,1,0,0,0,0,0,0,0
5224,1,419,14,11,62,3,0,5,0,2,0,1,0,0,0,0
5228,1,406,14,10,72,1,1,3,1,0,1,2,0,0,0,0
5233,1,351,36,4,50,1,1,0,0,0,2,0,0,0,0,0
5235,0,400,6,11,52,1,0,3,2,0,3,0,0,0,0,1
5243,1,287,12,2,18,0,1,0,0,0,0,0,0,0,0,0
5246,1,423,12,10,34,2,1,2,0,4,0,0,1,1,0,0
5250,1,131,14,4,28,0,0,3,1,0,0,0,0,0,0,0
5257,1,305,6,9,24,0,0,4,0,1,1,2,0,0,0,0
5268,0,400,4,8,44,1,0,2,1,0,1,1,0,0,0,0
5297,1,124,14,4,32,0,0,2,0,1,0,1,0,0,0,0
5300,0,354,6,9,30,2,1,1,1,0,1,0,1,0,1,0
5333,1,165,14,1,14,1,0,0,0,0,0,0,0,0,0,0
5338,1,282,12,8,60,0,0,2,0,2,1,2,0,0,0,0
5345,1,240,12,2,16,0,0,1,0,0,0,0,0,0,0,0
5349,0,181,4,2,10,0,0,0,0,0,0,0,0,0,0,0
5350,1,245,18,4,34,0,0,0,0,0,1,3,0,0,0,1
5355,1,108,8,1,8,0,0,0,0,0,0,0,0,0,0,0
5366,1,300,12,5,24,0,0,0,2,1,1,0,0,0,0,0
5376,0,190,8,1,8,0,0,0,0,0,0,0,0,0,0,0
5383,0,175,16,2,20,1,0,0,1,0,0,0,0,0,0,0
5385,1,227,10,1,10,0,0,0,0,0,0,0,0,0,0,0
5394,1,121,16,2,20,0,0,0,1,1,0,0,0,0,0,0
5417,0,288,6,11,70,3,1,2,1,1,2,0,2,0,0,1
5424,1,278,26,1,26,0,1,0,0,0,0,0,0,0,0,0
5431,1,151,16,2,24,1,0,1,0,0,0,0,1,0,0,0
5442,1,228,14,9,36,0,1,4,1,0,1,2,1,0,0,0
5445,0,133,2,4,24,0,0,0,0,0,1,0,0,0,0,0
5448,0,398,10,11,50,3,0,2,1,2,1,0,0,0,0,0
5451,1,233,16,4,36,1,0,0,1,0,0,2,0,0,0,1
5452,1,203,18,1,18,0,0,0,0,0,1,0,0,0,0,0
5453,1,410,4,8,20,0,1,2,0,0,0,1,0,0,0,0
5454,1,128,20,2,24,1,0,1,0,0,0,0,0,0,0,0
5485,0,66,10,2,16,0,0,1,0,0,0,0,0,0,0,0
5504,1,104,28,1,28,0,0,0,1,0,0,0,0,0,0,0
5536,0,178,18,2,26,1,0,1,0,0,0,0,0,0,0,0
5543,1,164,4,7,38,1,0,1,0,1,1,0,0,0,0,0
5549,1,273,8,2,16,0,0,1,0,0,0,0,0,0,0,0
5557,0,170,16,1,16,0,0,1,0,0,0,0,0,0,0,0
5560,1,236,8,12,44,1,1,2,0,3,2,0,0,0,0,1
5570,1,93,14,3,28,1,0,0,0,1,1,0,0,0,0,0
5575,0,84,6,1,6,0,0,0,0,0,0,0,0,0,0,1
5582,0,29,10,1,10,0,0,0,0,0,0,0,0,0,0,0
5605,0,76,20,1,20,0,0,0,0,0,0,1,0,0,0,0
5610,1,297,34,12,94,1,0,7,1,2,1,0,0,0,0,0
5614,0,145,12,1,12,0,0,0,0,0,0,0,0,0,0,0
5628,0,136,12,2,16,0,1,0,0,0,0,0,0,0,0,0
5632,1,75,16,1,16,0,0,0,0,0,0,1,0,0,0,1
5648,1,159,10,3,22,1,0,0,0,0,0,0,0,0,0,0
5654,1,276,24,2,32,0,0,0,2,0,0,0,0,0,0,0
5657,0,53,14,1,14,0,0,0,0,0,1,0,0,0,0,0
5669,1,175,36,1,36,0,0,0,0,0,0,1,0,0,0,0
5670,0,173,16,8,44,3,1,1,1,1,1,0,0,0,0,0
5672,1,67,14,1,14,0,0,1,0,0,0,0,0,0,0,0
5676,1,277,8,1,8,0,0,0,0,0,0,0,0,0,0,0
5708,1,242,10,1,10,0,0,0,0,0,0,0,0,0,0,0
5711,1,73,6,1,6,0,0,0,0,0,0,0,0,0,0,0
5713,1,19,16,1,16,1,0,0,0,0,0,0,0,0,0,0
5715,1,341,2,3,12,0,0,0,0,0,0,0,0,0,0,0
5722,1,354,4,12,48,2,2,0,3,0,0,2,0,0,0,0
5724,1,225,26,11,58,2,1,4,0,1,1,2,0,0,0,0
5729,1,285,4,9,40,1,0,2,0,0,1,0,0,0,0,0
5747,1,259,14,2,18,0,0,1,0,0,0,0,0,0,0,0
5749,1,310,16,8,54,2,0,1,2,1,1,1,0,0,0,0
5755,0,130,22,2,24,1,1,0,0,0,0,0,0,0,0,1
5760,1,166,12,1,12,0,0,0,0,0,0,0,0,0,0,0
5765,1,148,4,5,22,0,0,0,0,2,0,0,0,0,0,1
5766,1,156,6,5,16,0,0,2,0,0,0,0,0,0,0,0
5772,1,200,26,1,26,1,0,0,0,0,0,0,0,0,0,0
5777,1,137,18,2,20,1,0,0,0,0,0,1,0,0,0,0
5778,1,117,34,1,34,0,0,1,0,0,0,0,0,0,0,0
5783,1,218,10,2,18,0,0,1,0,0,0,0,0,0,0,0
5795,0,54,20,1,20,0,0,0,0,1,0,0,0,0,0,0
5800,1,185,6,2,12,0,0,0,0,0,0,0,0,0,0,0
5806,1,336,12,7,36,1,0,1,0,3,0,1,0,0,0,0
5811,1,284,14,10,70,2,1,2,2,1,1,1,1,0,0,0
5824,0,310,12,2,18,1,0,0,0,0,0,0,0,0,0,0
5828,1,203,14,1,14,0,1,0,0,0,0,0,0,0,0,0
5838,1,74,10,1,10,0,0,0,0,0,0,0,0,0,0,0
5845,1,238,24,3,36,0,0,0,2,0,0,1,0,0,0,0
5850,1,262,16,1,16,0,0,0,0,0,0,1,0,0,0,0
5855,1,49,24,1,24,1,0,0,0,0,0,0,0,0,0,0
5856,0,295,30,2,34,0,0,0,0,2,0,0,0,0,0,0
5870,0,81,16,1,16,0,0,0,1,0,0,0,0,0,0,1
5880,1,305,10,2,12,0,0,0,0,0,0,0,0,0,0,0
5885,1,254,32,1,32,1,0,0,0,0,0,0,0,0,0,0
5893,0,159,20,2,24,0,0,0,1,0,1,0,0,0,0,0
5894,0,287,4,1,4,0,0,0,0,0,0,0,0,0,0,0
5897,1,194,30,1,30,1,0,0,0,0,0,0,0,0,0,0
5899,1,98,12,6,38,1,0,2,0,1,0,1,0,0,0,0
5902,1,351,10,9,62,2,1,2,1,0,2,0,1,0,2,1
5903,1,156,10,5,34,1,0,1,1,0,1,0,0,0,0,0
5906,1,277,10,3,22,1,0,1,0,0,0,0,0,0,0,0
5907,0,160,24,10,50,2,0,1,2,1,1,3,0,0,0,0
5911,0,215,16,1,16,0,0,1,0,0,0,0,0,0,0,0
5912,1,399,14,8,48,0,0,2,0,1,2,3,1,1,1,1
5913,1,68,4,1,4,0,0,0,0,0,0,0,0,0,0,0
5915,1,303,16,2,22,0,0,1,0,0,1,0,0,0,0,0
5916,0,156,2,3,12,0,0,0,0,0,0,0,0,0,0,0
5924,1,191,22,2,24,0,0,1,1,0,0,0,0,0,0,0
5931,1,32,16,1,16,0,1,0,0,0,0,0,0,0,0,0
5935,1,93,14,2,16,0,0,1,0,0,1,0,0,0,0,0
5943,0,266,32,2,40,0,0,0,2,0,0,0,0,0,0,0
5957,1,296,14,1,14,0,0,1,0,0,0,0,0,0,0,0
5982,0,63,14,1,14,0,1,0,0,0,0,0,0,0,0,0
6003,1,132,2,1,2,0,0,0,0,0,0,0,0,0,0,0
6013,1,143,14,1,14,0,0,0,0,0,0,0,0,0,0,1
6018,1,294,16,1,16,0,0,0,1,0,0,0,0,0,0,0
6025,0,17,4,1,4,0,0,0,0,0,0,0,0,0,0,1
6037,0,422,26,12,82,2,2,3,0,1,1,3,2,0,0,0
6044,0,340,14,10,70,2,2,1,1,1,1,2,0,0,0,0
6058,1,139,10,1,10,0,0,0,0,0,0,0,0,0,0,0
6059,1,53,14,1,14,0,0,1,0,0,0,0,0,0,0,0
6067,1,39,14,1,14,0,0,1,0,0,0,0,0,0,0,0
6069,1,113,8,2,14,0,0,1,0,0,0,0,0,0,0,0
6082,0,307,18,4,28,1,0,1,0,1,1,0,0,0,0,0
6084,0,104,6,5,18,1,0,0,0,0,1,1,0,0,0,0
6093,1,184,6,1,6,0,0,0,0,0,0,0,0,0,0,0
6096,1,245,14,1,14,0,0,1,0,0,0,0,0,0,0,0
6097,1,204,6,2,12,0,0,0,0,0,0,0,0,0,0,0
6101,1,292,4,5,28,1,0,2,0,0,0,1,1,0,0,0
6102,1,158,16,7,44,0,2,1,2,0,0,2,1,0,0,0
6110,1,374,2,10,26,2,1,0,0,0,0,0,0,0,0,1
6113,0,284,4,2,8,0,0,0,0,0,0,0,0,0,0,0
6114,1,216,2,2,8,0,0,0,0,0,0,0,0,0,0,0
6118,0,202,16,2,18,0,0,2,0,0,0,0,0,0,0,0
6123,1,251,16,1,16,1,0,0,0,0,0,0,0,0,0,0
6134,1,206,14,4,28,0,0,2,0,1,1,0,0,0,0,1
6140,1,66,32,1,32,1,0,0,0,0,0,0,0,0,0,0
6153,1,301,16,1,16,0,0,1,0,0,0,0,0,0,0,0
6167,1,280,6,1,6,0,0,0,0,0,0,0,0,0,0,0
6168,1,327,12,10,66,2,1,3,1,0,0,2,0,0,0,0
6174,0,15,34,1,34,0,0,0,1,0,0,0,0,0,0,0
6177,1,413,30,11,54,2,1,1,0,4,2,1,0,0,0,1
6183,1,83,4,5,26,0,0,2,0,0,1,0,0,0,0,0
6192,1,248,12,1,12,0,0,0,0,0,0,0,0,0,0,0
6196,1,49,12,3,26,0,1,1,0,0,0,0,0,0,0,0
6201,1,273,10,1,10,0,0,0,0,0,0,0,0,0,0,0
6208,1,384,14,11,70,1,3,0,1,1,4,1,0,0,0,1
6219,0,159,4,10,46,2,1,1,2,0,2,1,0,0,0,0
6222,0,275,10,4,18,2,1,0,0,0,0,0,0,0,0,0
6223,0,411,28,8,76,1,0,3,1,1,1,1,0,0,0,0
6235,1,76,6,1,6,0,0,0,0,0,0,0,0,0,0,0
6243,1,219,2,1,2,0,0,0,0,0,0,0,0,0,0,0
6246,1,367,20,8,44,2,0,2,1,1,0,2,0,0,0,0
6249,1,191,20,8,44,3,1,2,0,1,1,0,0,0,0,0
6256,0,49,16,3,22,1,0,0,1,0,1,0,0,0,0,0
6257,0,330,4,4,14,0,1,0,0,0,0,0,0,0,0,0
6275,1,293,14,11,56,3,1,3,2,1,1,0,0,0,0,0
6280,1,279,28,1,28,0,0,0,0,0,1,0,0,0,0,0
6286,1,98,2,1,2,0,0,0,0,0,0,0,0,0,0,0
6289,0,358,6,10,50,1,2,0,1,1,1,0,0,1,1,0
6291,1,325,12,2,18,1,0,0,0,0,0,0,0,0,0,0
6292,1,243,14,1,14,0,0,0,0,0,0,0,0,0,0,0
6299,0,276,22,4,40,1,0,3,0,0,0,0,0,0,0,0
6304,1,91,2,6,28,0,0,0,0,1,0,1,0,0,0,0
6307,1,211,34,8,70,1,0,3,1,2,1,0,0,0,0,0
6309,1,69,8,3,20,0,0,0,0,0,0,2,0,0,0,0
6312,1,350,4,7,38,2,0,3,1,0,0,0,0,0,0,0
6317,1,234,8,8,40,0,2,0,0,0,3,2,0,0,0,1
6325,1,323,12,2,18,0,0,1,0,0,0,0,0,0,0,0
6346,1,338,14,3,30,1,1,0,1,0,0,0,0,0,0,0
6347,0,231,20,2,26,0,0,1,0,0,0,1,0,0,0,0
6348,1,128,14,1,14,0,0,0,0,0,1,0,0,0,0,0
6369,1,243,12,2,18,1,0,0,0,0,0,0,0,0,0,0
6381,0,98,4,1,4,0,0,0,0,0,0,0,0,0,0,0
6389,0,139,6,1,6,0,0,0,0,0,0,0,0,0,0,0
6391,1,56,8,1,8,0,0,0,0,0,0,0,0,0,0,0
6396,1,190,10,1,10,0,0,0,0,0,0,0,0,0,0,0
6397,1,298,12,6,24,0,1,1,0,1,2,0,0,0,0,0
6399,1,219,14,12,52,5,0,2,2,1,1,1,0,0,0,0
6402,1,49,34,1,34,0,0,1,0,0,0,0,0,0,0,0
6410,0,377,14,12,60,3,2,1,2,1,1,2,0,0,0,0
6426,0,324,34,4,54,1,0,1,0,0,0,2,1,0,0,0
6428,1,225,34,1,34,0,0,1,0,0,0,0,0,0,0,0
6459,0,365,10,12,44,2,2,4,0,1,1,1,0,0,0,1
6479,1,259,10,2,16,0,0,1,0,0,0,0,0,0,0,0
6480,0,216,16,11,58,2,1,2,3,2,0,1,0,0,0,0
6485,1,263,2,1,2,0,0,0,0,0,0,0,0,0,0,0
6495,0,172,14,7,36,0,0,0,0,1,2,3,0,0,0,1
6496,0,318,2,3,14,0,0,0,0,0,1,0,0,0,0,0
6507,0,304,28,2,32,0,0,1,0,1,0,0,0,0,0,0
6521,1,100,10,1,10,0,0,0,0,0,0,0,0,0,0,0
6540,1,230,14,1,14,1,0,0,0,0,0,0,0,0,0,0
6549,1,148,16,1,16,0,0,0,0,0,1,0,0,0,0,0
6551,1,396,12,9,44,1,1,2,0,0,1,2,0,0,0,1
6553,0,282,10,12,66,1,1,2,1,1,2,3,0,0,0,1
6564,1,235,12,11,36,3,2,2,2,0,0,1,0,0,0,0
6586,1,206,12,1,12,0,0,0,0,0,0,0,0,0,0,0
6588,1,191,14,2,20,1,0,0,0,1,0,0,0,0,0,0
6589,0,58,4,1,4,0,0,0,0,0,0,0,0,0,0,0
6596,1,325,16,2,18,0,0,2,0,0,0,0,1,0,0,0
6597,1,109,6,1,6,0,0,0,0,0,0,0,0,0,0,0
6605,1,191,16,4,24,0,0,2,2,0,0,0,0,0,0,0
6608,1,40,4,2,8,0,0,0,0,0,0,0,0,0,0,0
6609,0,127,12,1,12,0,0,0,0,0,0,0,0,0,0,0
6628,0,162,12,1,12,0,0,0,0,0,0,0,0,0,0,0
6635,0,260,2,1,2,0,0,0,0,0,0,0,0,0,0,0
6638,1,91,2,2,8,0,0,0,0,0,0,0,0,0,0,0
6640,1,264,4,1,4,0,0,0,0,0,0,0,0,0,0,0
6642,1,310,6,1,6,0,0,0,0,0,0,0,0,0,0,0
6643,1,225,2,10,52,5,1,2,0,0,0,0,0,0,0,0
6650,1,95,6,1,6,0,0,0,0,0,0,0,0,0,0,0
6654,0,243,28,1,28,0,1,0,0,0,0,0,0,0,0,1
6672,0,53,12,2,18,1,0,0,0,0,0,0,0,0,0,0
6680,0,210,14,10,60,4,1,3,2,0,0,0,1,0,0,0
6698,1,320,4,2,8,0,0,0,0,0,0,0,0,0,0,0
6700,1,342,8,4,22,1,0,1,1,0,0,0,1,0,0,0
6701,1,195,2,2,6,0,0,0,0,0,0,0,0,0,0,0
6703,1,374,10,5,30,2,0,1,1,0,0,0,1,0,0,0
6708,0,251,12,2,18,1,0,0,0,0,0,0,0,0,0,0
6713,0,124,2,4,22,0,0,1,1,0,0,0,0,0,0,0
6718,1,223,8,4,20,0,0,2,0,0,0,0,1,0,0,0
6721,1,282,10,5,32,1,0,1,1,0,0,1,0,0,0,0
6724,1,314,10,7,42,0,0,3,0,2,0,1,0,0,0,0
6725,1,118,16,1,16,0,0,0,0,0,0,1,0,0,0,0
6726,0,451,6,11,68,2,2,2,0,2,0,0,1,1,0,0
6727,1,242,14,2,20,0,0,1,0,0,0,0,0,0,0,0
6731,1,143,14,7,54,1,0,2,1,0,3,0,1,0,0,0
6734,1,284,18,7,38,1,0,3,2,0,0,1,0,0,0,0
