ID,Age,Gender,Member_Tenure,Avg_Visits_Per_Month,Class_Attendance,Used_PT_Sessions,Has_App,Signed_Up_PT
1254,38,0,9,9.838118858103408,5,1,1,0
1255,47,0,1,6.250665568740672,1,3,1,0
1256,22,1,43,10.810259790591278,3,1,1,0
1257,51,1,9,10.38878839858074,4,1,1,0
1258,39,1,23,8.49894952812537,2,1,0,1
1259,27,0,43,10.912657667264474,1,0,1,0
1260,34,1,45,6.367822345943507,1,0,1,0
1261,40,0,58,10.351330716965036,3,2,0,1
1262,35,0,2,10.33571869183355,3,2,0,1
1263,40,1,14,7.0957355322652464,1,2,1,0
1264,25,0,38,6.710841832702502,6,1,0,0
1265,36,1,40,8.9870856374824,2,2,1,0
1266,20,0,18,13.904733365485319,1,2,1,0
1267,33,1,16,7.303293616029491,6,3,0,0
1268,25,1,53,6.647682880119879,3,3,1,0
1269,27,0,29,11.53518440473033,1,1,1,0
1270,47,1,44,8.204397667098048,2,3,1,0
1271,45,0,11,10.598063194953808,2,2,1,0
1272,41,1,6,12.423893382545366,4,3,1,1
1273,24,0,3,2.2789283417905244,3,4,1,0
1274,31,0,14,7.887261225653228,3,2,1,0
1275,47,0,2,7.310588890052679,5,5,1,0
1276,36,0,32,5.113007697664748,1,1,1,0
1277,58,1,31,2.2440977274177873,3,1,1,0
1278,38,0,11,3.2255055379179733,5,3,0,0
1279,36,0,22,8.313106345608254,3,1,0,0
1280,31,0,3,6.397891912043505,3,0,1,0
1281,36,0,50,5.594499239240685,2,1,1,0
1282,33,1,31,8.283282139144278,4,1,1,0
1283,42,1,33,5.9235588488717825,4,5,1,0
1284,44,0,24,11.87054191633581,4,2,1,0
1285,27,1,1,6.137347282438209,0,2,1,0
1286,21,1,44,12.515964559917691,4,3,1,0
1287,16,0,15,7.909952803856293,2,4,1,0
1288,40,1,37,6.044301218374871,2,1,1,0
1289,23,1,27,5.826305727376447,5,2,1,0
1290,13,1,38,12.541382765393129,3,2,1,0
1291,38,1,48,10.08750013986695,2,0,0,0
1292,59,0,27,5.721745451259747,5,2,0,0
1293,34,1,44,8.357229704673827,2,3,1,0
1294,43,1,12,0.9239635739589778,1,2,0,0
1295,35,0,3,4.005187044164014,3,2,0,0
1296,34,1,30,5.749133992477884,3,3,1,0
1297,44,0,32,5.675548209198455,1,1,1,0
1298,32,1,23,11.639044160240019,3,0,1,0
1299,37,1,2,2.257439981777586,1,2,1,0
1300,38,0,7,3.71658041274688,4,1,1,0
1301,28,0,34,9.357183449871108,3,3,0,0
1302,44,1,32,8.690816939765208,4,2,1,0
1303,33,0,53,6.950687493255929,3,0,1,0
1304,27,0,39,14.157466786390696,6,2,0,1
1305,40,0,32,9.852221275603986,1,4,0,0
1306,26,0,43,11.668474116968309,3,2,0,0
1307,35,0,43,7.847599644700657,5,1,0,0
1308,34,0,14,6.36925356935957,2,1,1,1
1309,45,0,3,6.403611867806736,3,2,1,0
1310,39,1,46,10.78299473411761,2,1,1,0
1311,34,1,32,10.318245013114126,5,1,1,0
1312,43,0,43,7.344175602547637,0,3,1,0
1313,48,0,36,9.41475216388706,1,2,1,0
1314,40,1,17,10.887854162051644,3,2,1,1
1315,35,0,48,6.308211560653135,3,0,1,0
1316,21,0,3,6.969813575827117,4,2,1,0
1317,24,0,57,9.339921504966158,4,3,0,0
1318,31,1,10,2.6340192271019776,4,5,1,0
1319,28,1,53,9.396776526185596,5,1,1,0
1320,33,1,47,4.624852821358061,3,5,1,0
1321,35,1,40,10.824960172821516,4,2,1,1
1322,40,1,18,14.443354481721538,0,1,0,0
1323,34,0,3,5.9084950555512945,4,1,1,0
1324,39,1,39,3.9510687954124872,4,0,1,0
1325,35,0,10,7.460274107595424,1,2,1,0
1326,15,1,52,7.204220650640687,5,3,1,0
1327,25,1,9,9.982171473376964,2,1,1,0
1328,33,1,46,8.70218393268294,2,2,0,0
1329,22,0,55,7.111009152053946,3,1,1,0
1330,40,0,46,8.271840805174326,4,1,1,0
1331,50,1,11,4.633542754674423,4,3,1,0
1332,47,1,33,10.4876451301648,2,2,1,0
1333,32,1,36,12.853883428864663,1,1,1,0
1334,49,0,26,4.407208586661881,5,4,1,0
1335,36,1,27,3.2622410677025098,4,0,1,0
1336,31,1,38,6.793734719756447,5,2,1,0
1337,28,1,22,4.335588568630026,3,3,0,0
1338,31,1,26,4.171346950696547,3,4,0,0
1339,31,1,22,3.7939445130563705,2,3,1,0
1340,36,1,5,7.419192811977803,3,0,1,0
1341,36,1,35,6.765732591031856,1,2,1,0
1342,35,1,2,9.11977077240551,2,1,1,0
1343,39,0,35,6.310957415261996,4,0,1,0
1344,46,0,9,4.350070713377977,2,1,1,0
1345,44,1,51,7.949351060254643,5,0,1,0
1346,20,1,51,4.824331872967133,4,3,1,0
1347,9,1,49,9.536513357861573,2,2,1,0
1348,44,0,18,3.001331597484148,4,1,1,0
1349,21,0,43,1.5053425732638317,1,2,0,0
1350,32,1,12,3.170681898993834,4,3,1,0
1351,23,1,3,6.745041740175621,2,4,1,0
1352,16,0,18,7.138610431310386,7,1,1,0
1353,40,0,56,8.410825350404311,3,2,0,0
1354,42,1,38,6.305892938006165,2,1,1,0
1355,29,0,7,5.460476126689363,6,1,0,0
1356,9,1,33,12.299823711880634,1,4,1,0
1357,29,0,6,11.506656255701182,2,3,1,0
1358,38,1,18,10.958607292584578,4,2,0,0
1359,20,1,45,8.926688879807891,7,2,0,0
1360,36,1,22,9.1655189715783,5,0,0,1
1361,34,0,51,5.58440634283367,2,1,0,0
1362,40,1,39,8.4330748646763,4,1,1,0
1363,36,0,51,5.180398339935556,5,1,1,0
1364,25,0,9,4.840180098139494,2,2,1,0
1365,46,1,35,3.1475306622752797,2,1,1,0
1366,33,1,23,9.218214745880152,1,1,1,0
1367,34,1,12,8.49101528668916,1,0,1,0
1368,25,0,52,7.091345366359457,3,1,1,0
1369,30,0,24,6.698580238736545,4,2,1,0
1370,26,0,50,2.5096805338472272,2,6,1,0
1371,33,1,40,8.769198677731517,1,0,1,0
1372,52,1,9,7.053379811310925,1,3,0,0
1373,21,1,13,10.687991631240903,5,1,0,0
1374,18,1,40,8.438634067692758,1,1,1,0
1375,49,0,54,10.117351655612094,2,0,1,0
1376,32,0,42,7.97827880421756,2,2,1,0
1377,28,0,17,8.545033616466783,1,4,1,0
1378,45,0,7,10.793378833063517,4,3,1,1
1379,28,0,17,7.4228322069847685,2,2,0,0
1380,53,1,55,9.41556466460449,2,2,1,0
1381,41,0,50,6.669426755598799,2,3,1,1
1382,30,1,24,7.6066792711265,4,1,1,0
1383,56,0,2,12.780571995828446,8,2,0,0
1384,28,1,35,9.921520045871278,2,2,1,0
1385,42,1,28,6.37562327418906,3,0,1,0
1386,37,1,19,9.268757480681758,3,1,0,0
1387,48,0,33,4.160056179122613,0,3,1,0
1388,50,1,21,7.336423356142304,3,0,1,0
1389,35,1,53,5.139727097532491,3,3,1,0
1390,27,0,10,9.355718592900011,7,4,1,1
1391,39,0,53,7.4332052849954175,3,0,1,0
1392,28,0,46,8.850435426729526,2,1,1,0
1393,55,1,45,10.32253855562968,0,4,0,0
1394,36,1,9,6.619357222768851,5,2,0,0
1395,31,1,38,6.726547050397512,2,1,1,0
1396,36,0,6,7.888888458202597,2,4,0,0
1397,21,0,51,5.418511176813611,3,1,1,0
1398,25,1,53,7.96636103545313,2,1,0,0
1399,47,0,42,8.124688377900664,1,2,0,0
1400,28,1,55,8.686820645493643,5,1,1,0
1401,24,1,35,9.258651325741738,2,2,1,0
1402,40,0,18,3.1906512322093885,2,2,1,0
1403,46,1,53,4.144635504306132,4,1,1,0
1404,42,0,19,4.4984472384570156,1,3,0,0
1405,44,1,5,8.277824003679484,1,0,1,0
1406,27,0,25,7.146872422758018,3,2,1,0
1407,20,1,11,1.1968262955948648,1,5,0,0
1408,50,0,10,13.841134425416087,2,1,0,0
1409,31,0,17,2.033092796762473,5,1,0,0
1410,32,1,36,8.09127104012743,3,2,1,0
1411,48,0,26,9.690119125294647,2,3,1,0
1412,40,1,31,5.840639076952335,1,1,1,0
1413,39,0,32,9.9198790719846,4,0,0,0
1414,56,1,21,4.97546756184555,5,2,1,0
1415,28,0,18,8.513304205798033,3,4,1,0
1416,44,1,18,1.4583595325255239,6,6,0,0
1417,35,0,1,11.519687273880493,5,3,1,0
1418,37,0,14,8.002626758721862,4,2,1,0
1419,50,0,8,3.2158627863715417,4,4,0,0
1420,40,1,2,9.886262943583539,2,0,1,0
1421,40,0,51,12.896456731535883,3,2,0,0
1422,45,1,15,5.220768606218543,6,0,1,1
1423,31,1,34,7.369364174310508,3,1,1,0
1424,26,0,36,6.455528310917815,1,4,1,1
1425,24,1,1,5.689349255806027,5,1,1,0
1426,15,0,51,5.373313698700212,3,3,0,0
1427,55,0,21,6.060625371439072,1,4,0,0
1428,23,1,42,6.222858618537876,2,3,0,0
1429,32,1,1,6.930609758590871,2,2,1,0
1430,32,1,32,6.712770047088721,1,2,1,0
1431,38,0,20,10.283513039220995,4,2,1,1
1432,43,0,54,10.015628949477795,3,6,1,0
1433,43,0,47,3.3994981675640705,5,7,1,1
1434,29,1,36,6.219228921828306,2,2,1,0
1435,33,1,39,11.751671739531199,2,2,1,0
1436,37,1,30,8.882074878832745,1,1,1,0
1437,32,0,7,9.003412115175456,5,0,0,0
1438,51,0,22,8.716935254191286,4,4,0,0
1439,39,0,57,7.215016741872626,3,2,1,0
1440,42,0,50,7.876856628080699,5,3,1,0
1441,41,0,45,6.788303267406759,2,2,1,0
1442,46,1,10,10.567205755928573,4,1,1,0
1443,36,1,56,6.815665229738952,1,1,1,0
1444,22,1,8,7.6611306043126675,0,2,1,0
1445,38,0,27,10.206012359757521,3,1,0,0
1446,28,0,10,7.016623988218493,3,2,0,0
1447,29,1,14,7.787839853299363,6,1,1,0
1448,40,0,46,6.925406026136671,2,3,1,1
1449,47,1,59,7.73199522963076,4,0,1,0
1450,35,0,52,7.027033877269413,2,3,0,1
1451,38,0,54,6.392429820291808,1,2,0,0
1452,52,1,11,5.876141208092292,5,1,1,0
1453,37,0,6,7.48264771391513,4,2,0,0
1454,61,1,21,11.05471463329591,1,3,1,0
1455,40,1,33,9.871091202673924,2,1,1,0
1456,17,0,19,3.2624549714867728,5,0,0,0
1457,42,0,39,6.712551519000188,1,2,1,0
1458,38,1,24,6.084984293420337,3,0,1,0
1459,47,1,18,3.3130305151999178,5,2,1,0
1460,41,0,35,8.825835587302452,2,2,1,0
1461,33,1,52,7.7117263424938,2,2,0,0
1462,22,0,43,14.068826228919757,3,1,0,0
1463,32,0,37,6.997938997287186,2,0,0,0
1464,26,0,19,5.671473305306339,3,5,1,0
1465,29,0,53,5.381185116028218,2,0,0,0
1466,40,0,24,6.645228040258763,4,4,1,0
1467,51,1,56,9.770979873325036,3,1,1,0
1468,38,0,34,10.114604245391211,4,3,1,0
1469,23,0,22,16.77847201555488,5,5,1,0
1470,39,0,4,4.380255413877565,3,3,1,0
1471,46,1,57,8.258704625891589,1,1,1,0
1472,28,1,10,5.947155390722876,1,3,1,0
1473,33,0,2,9.051499315374194,2,1,1,0
1474,35,0,8,12.149471507400403,3,2,1,0
1475,27,0,33,10.586334137101204,5,2,1,1
1476,41,0,59,4.377186477300617,2,4,1,0
1477,33,0,38,10.053972623009141,1,1,1,0
1478,39,0,43,1.6599476202851928,7,3,0,0
1479,26,0,59,0.8602419134569317,5,0,1,0
1480,30,1,28,7.252848316400939,2,1,0,0
1481,42,0,10,9.832040672637387,2,3,1,0
1482,31,1,45,9.044590559053937,2,1,1,0
1483,52,1,1,13.717364703088005,2,4,0,0
1484,31,1,34,8.32798094888735,1,4,0,0
1485,37,0,3,7.679423897632676,3,3,1,1
1486,44,0,9,11.465578520843756,2,3,1,0
1487,20,0,5,6.877601955526891,6,3,0,0
1488,17,1,42,9.166244910771429,6,2,0,1
1489,19,0,10,9.346928433265028,2,1,0,0
1490,47,1,12,5.08469582678032,5,2,1,1
1491,29,1,18,9.162400378290265,1,3,0,0
1492,60,0,58,14.555080785933288,3,0,0,0
1493,29,1,21,11.409949119126637,5,4,0,0
1494,36,0,21,5.482131389874564,2,3,0,0
1495,50,0,1,15.015952821663682,2,0,0,0
1496,55,0,3,10.06780900737592,0,4,1,0
1497,55,0,5,9.272748658925032,3,5,1,0
1498,47,1,25,7.70833532378575,5,1,1,0
1499,45,0,58,10.048116943240695,2,1,0,0
1500,40,0,49,8.33535389398957,4,1,1,1
1501,42,1,8,8.058933367882538,1,1,1,0
1502,29,1,17,7.600673409447909,4,2,1,0
1503,26,0,9,10.921300807817278,3,3,0,0
1504,34,1,32,10.588819133726671,5,1,0,0
1505,33,1,6,7.551817359192726,5,1,1,0
1506,30,0,49,3.443046249333756,0,0,1,0
1507,41,0,40,8.10819818114697,1,1,1,0
1508,44,0,21,5.846370921262612,3,3,1,0
1509,35,1,7,6.579262040545981,3,2,1,0
1510,49,1,7,7.625442744719994,6,4,0,0
1511,23,1,47,4.819052029906874,0,2,1,0
1512,33,0,39,3.16910553346652,4,5,1,0
1513,27,0,54,8.875919600200355,5,2,0,0
1514,16,0,27,8.080488592774445,1,4,1,0
1515,34,0,8,7.9657727634345035,5,3,1,0
1516,33,1,9,9.53229976578174,4,1,1,0
1517,50,1,28,6.021386383210673,2,3,0,0
1518,41,0,15,8.997420293246325,7,1,1,0
1519,24,0,2,12.012266124718169,2,1,0,0
1520,53,0,7,7.2358821773847115,2,2,1,0
1521,47,0,47,13.698151282903838,2,3,0,0
1522,40,0,18,8.149983281360921,2,0,0,0
1523,32,0,22,5.442862274423624,5,1,1,0
1524,25,0,50,10.54905207478514,3,2,1,0
1525,31,0,10,7.662318412561464,0,2,1,0
1526,45,0,54,11.15765148379502,0,2,1,1
1527,53,0,50,9.240038866064609,1,3,0,0
1528,50,1,33,7.016513092657982,5,4,1,0
1529,30,0,7,12.563044824027193,5,2,1,0
1530,23,1,3,6.5018863870425365,1,1,0,0
1531,36,0,14,1.503143018456595,5,5,0,0
1532,17,0,44,10.641739012563054,3,3,1,0
1533,38,0,46,9.049795984233326,5,4,0,1
1534,33,0,36,11.851157563199658,5,2,1,0
1535,30,1,13,5.354978424925449,2,1,1,0
1536,19,0,16,7.258545027764624,4,2,1,0
1537,40,1,16,6.919874678502651,1,1,1,0
1538,29,1,54,10.801286225749756,2,2,1,0
1539,23,1,5,9.952550540036816,4,1,1,0
1540,6,1,52,8.644401127151415,5,3,1,0
1541,34,1,25,8.663734111966301,1,1,1,0
1542,52,0,38,4.547086513478789,1,2,1,0
1543,51,1,38,10.306046410660159,1,4,0,0
1544,30,0,50,10.367363070470601,1,5,0,0
1545,28,0,38,14.873321523856216,1,2,1,0
1546,39,0,39,9.412354923185731,2,1,1,0
1547,25,1,56,9.897376058444529,2,1,0,0
1548,38,1,56,9.43280338298688,5,1,1,0
1549,42,0,48,5.909885698103659,2,0,0,0
1550,47,1,41,11.74820428943255,5,2,1,0
1551,33,0,26,7.832761465628409,4,0,1,0
1552,32,0,59,7.421123442299893,6,0,0,0
1553,26,0,13,7.595559422916804,6,4,1,0
1554,26,0,44,7.802169175001131,6,0,1,0
1555,32,0,51,6.540772733998844,1,3,0,0
1556,38,1,26,8.645715839563103,2,1,0,0
1557,44,1,55,7.710174545429385,5,2,1,0
1558,26,0,55,7.454871823919592,5,2,0,0
1559,49,0,1,9.469474864539494,2,0,0,0
1560,32,1,8,8.227366063561604,5,3,1,0
1561,34,1,4,6.337592161369032,4,4,1,0
1562,27,0,21,5.709378238772407,3,2,1,0
1563,10,0,22,8.295205000444605,2,0,1,0
1564,43,1,51,5.760104482889231,2,2,0,0
1565,42,1,53,5.544164743848944,2,3,1,1
1566,32,0,58,5.5865697857851995,2,3,1,0
1567,35,0,37,8.76495419743321,3,0,1,0
1568,40,1,49,11.580627413014813,6,1,1,1
1569,19,0,3,9.043281944680674,1,1,1,0
1570,29,1,19,10.660465137282149,4,1,1,0
1571,42,0,1,7.790894242646532,1,6,0,0
1572,22,1,29,8.42667560208915,2,1,0,0
1573,37,0,23,12.95898700654595,4,3,0,1
1574,21,0,33,10.486114962821027,2,2,0,0
1575,39,1,55,10.811080194226534,2,2,0,0
1576,34,0,52,7.207386109000492,6,2,1,1
1577,18,1,41,7.984196670042545,4,2,0,0
1578,46,0,23,9.216993371599674,1,1,1,0
1579,27,0,5,6.180794713259187,1,3,1,0
1580,26,0,7,0.9104628168763078,3,1,1,0
1581,37,1,57,9.189400914886539,3,4,1,0
1582,46,0,58,10.884099464149783,3,3,1,0
1583,24,0,6,8.165605261385549,4,2,1,0
1584,35,0,49,6.21227767756086,0,1,1,0
1585,39,1,22,7.007911563671678,3,2,0,0
1586,41,1,49,1.9151808782636266,3,3,1,0
1587,36,0,13,7.0003220379127935,2,4,0,0
1588,31,0,12,4.654745578774101,5,3,1,0
1589,26,1,4,5.90107513379758,2,5,1,0
1590,35,0,8,4.502950179048711,4,2,1,0
1591,24,1,37,4.15706769668442,3,2,0,0
1592,5,1,31,4.987662725724659,1,3,0,0
1593,39,1,37,9.898455908327298,1,3,1,1
1594,44,0,45,6.470630813120792,3,2,0,0
1595,11,1,26,4.676224321415413,1,3,0,0
1596,24,1,43,10.262042214183467,3,4,1,0
1597,41,1,8,8.386916323435692,7,1,1,0
1598,55,0,40,0.9090033799876194,2,3,0,0
1599,35,0,33,10.986873026767318,4,3,1,0
1600,27,0,45,8.216220176409362,2,1,1,0
1601,33,1,29,10.31112178722219,2,4,1,0
1602,48,1,5,7.324332984917174,2,1,1,0
1603,28,0,28,12.814071889643099,1,1,1,0
1604,27,0,53,6.854334069622013,2,3,1,0
1605,30,0,40,0.09248309146038203,4,1,0,0
1606,25,1,17,5.331889201325445,2,0,0,0
1607,36,1,55,9.506417387903314,2,1,1,0
1608,51,0,23,8.4772595775316,0,2,1,0
1609,38,0,45,7.632457280465584,1,4,1,0
1610,32,0,9,5.040841786110235,3,0,0,0
1611,32,1,2,8.055257558559623,4,1,1,1
1612,19,1,32,7.956873160641062,3,3,1,0
1613,43,1,51,7.926052791969009,4,3,1,1
1614,34,0,52,9.613010354605692,3,0,1,0
1615,33,1,49,8.545306686151452,7,0,1,0
1616,66,0,31,7.24311297236456,1,1,0,0
1617,37,1,7,4.992305450007333,3,7,1,0
1618,27,0,30,12.07998581168734,0,3,1,0
1619,30,1,58,13.944804207954052,3,3,0,0
1620,46,1,3,13.232629467776183,4,4,1,0
1621,36,1,51,10.097242660232533,2,4,1,0
1622,20,1,51,2.9747575986147066,1,3,1,0
1623,44,0,56,2.6079950662001927,3,0,1,0
1624,28,0,9,6.354731332615731,5,3,0,1
1625,53,1,10,7.835745332357678,6,1,0,0
1626,45,0,46,7.712518757725084,4,3,1,1
1627,30,0,50,8.581255498027625,0,1,1,0
1628,47,0,58,3.822660420490436,4,3,0,0
1629,35,1,47,12.822258041244051,2,0,1,0
1630,43,0,26,12.515716068219241,2,1,1,1
1631,39,0,1,4.065938324240343,2,0,0,0
1632,26,0,30,2.415369415515058,3,7,0,0
1633,28,0,57,7.7307639919546585,3,1,1,0
1634,45,1,38,11.786271488077537,4,3,1,0
1635,31,1,15,7.903458304612955,1,3,1,0
1636,30,1,25,8.779865919632696,1,5,1,1
1637,25,0,6,6.680865318691004,2,0,1,0
1638,39,1,18,8.43883713143406,3,2,1,0
1639,55,1,1,10.833431396595508,3,1,1,0
1640,24,0,56,9.236327615411714,5,2,1,0
1641,35,1,3,9.726526183270053,3,3,1,1
1642,49,1,17,3.010296562281532,0,2,0,0
1643,34,1,48,14.414846949376265,5,3,1,0
1644,39,1,8,3.046238470729941,1,1,1,0
1645,24,0,49,8.469266061262003,2,2,1,0
1646,39,0,40,7.548656761245544,5,3,1,1
1647,33,1,17,7.679280529727771,4,3,1,1
1648,44,0,25,10.60947704418804,1,0,1,0
1649,46,0,41,5.876567597009956,4,2,1,0
1650,60,1,12,6.701877116188742,10,1,1,0
1651,40,1,29,4.560184410963432,3,3,1,0
1652,38,0,25,11.366476551245317,3,1,0,0
1653,36,1,51,8.798256263201123,7,1,0,0
1654,31,1,36,9.911654274065961,4,2,1,0
1655,38,1,53,10.435951557902051,2,1,0,0
1656,32,0,54,13.97423828184154,5,2,0,0
1657,36,0,25,13.450837475617602,3,2,1,1
1658,48,0,29,8.969124871362139,2,2,0,0
1659,24,0,11,8.473888093258882,5,2,1,0
1660,46,0,4,6.4035743901145405,3,2,1,0
1661,48,0,14,10.23247333668392,5,2,0,0
1662,33,0,46,10.12133887688603,4,0,1,0
1663,13,1,38,5.811825996889478,2,0,1,0
1664,28,0,17,10.159348855001877,3,1,1,0
1665,47,1,2,11.02506348108204,2,4,1,0
1666,34,1,8,4.6350601311512225,4,2,1,0
1667,25,0,36,8.569741912760334,3,1,1,0
1668,29,1,10,7.802813166942701,2,1,1,0
1669,43,1,7,7.9838404801577365,3,1,1,0
1670,40,0,36,5.142040311801586,2,1,1,0
1671,32,1,16,2.5203327226123022,3,1,0,0
1672,31,0,14,5.733751099252826,2,1,0,0
1673,31,1,16,5.3136250588417955,3,2,1,0
1674,25,0,25,9.059669202640565,4,2,1,0
1675,51,1,41,9.108539348949272,2,2,1,1
1676,31,0,4,8.937776690460593,0,2,1,0
1677,47,1,29,3.809807980315619,0,3,0,0
1678,50,0,56,4.6413248765853385,1,1,1,0
1679,44,1,6,6.149981944765314,2,0,1,0
1680,30,1,1,8.06942903769783,1,0,1,0
1681,39,0,39,6.994677364015917,1,1,0,0
1682,34,1,1,8.931917298694366,4,4,1,0
1683,25,0,51,10.926410950212528,0,2,1,0
1684,38,1,40,5.002118577121006,3,1,0,0
1685,23,0,57,5.116188502548575,3,0,1,0
1686,46,1,3,8.406079958276651,1,2,0,0
1687,30,1,1,7.7539080910725255,2,5,0,0
1688,37,0,1,10.230090684520743,2,1,1,0
1689,37,0,39,8.022729979334185,0,5,1,0
1690,32,0,21,13.221563689512179,3,1,1,0
1691,40,1,45,3.236375693415856,3,1,0,0
1692,30,0,30,10.520650579892244,3,3,0,0
1693,43,1,32,8.597978588315478,3,6,1,0
1694,21,1,33,3.79099679891738,1,1,1,0
1695,36,0,48,1.796122137941727,3,5,1,0
1696,54,1,22,4.6249428002580775,4,1,1,0
1697,24,0,30,11.627263134418275,2,2,0,0
1698,28,0,54,11.285694667785126,2,4,0,0
1699,40,1,46,7.614042544983908,7,2,1,1
1700,36,0,4,6.913181049522159,1,1,1,0
1701,38,0,23,5.431709010136396,10,3,0,0
1702,39,1,55,7.437832041930478,1,1,1,0
1703,41,0,44,6.577514943505033,0,1,1,0
1704,46,1,25,13.129826152998803,3,1,1,0
1705,39,1,12,4.290333199553798,3,0,1,0
1706,32,0,17,9.177313112228683,3,0,1,0
1707,41,0,53,13.271214024593498,3,1,1,0
1708,53,1,15,10.323748447467358,4,2,1,0
1709,33,0,10,4.627169889427519,1,1,1,0
1710,25,0,35,3.3730094072319474,3,2,1,0
1711,46,1,55,8.823203615157073,5,1,1,0
1712,33,0,52,8.451569616706088,2,1,1,0
1713,13,1,52,11.697227291740043,3,0,1,0
1714,43,0,29,9.64534354605328,2,2,1,0
1715,29,0,12,6.545480227493405,1,1,0,0
1716,34,0,1,6.341855814176254,2,1,1,0
1717,38,1,1,4.08152689856314,5,5,1,0
1718,36,1,10,8.38809301483925,3,0,1,0
1719,42,1,18,3.78665524750021,1,3,0,0
1720,30,0,47,10.729971042783571,1,1,1,0
1721,40,0,2,9.767465633656593,5,1,1,0
1722,32,0,49,9.672368001418024,2,1,0,0
1723,42,0,8,4.0345186647566225,3,4,1,0
1724,41,1,22,7.550109796669591,5,2,0,0
1725,25,1,22,6.832083137739289,0,2,0,0
1726,45,0,26,8.308419153378278,5,2,1,0
1727,29,1,26,9.585538642417848,3,4,1,0
1728,43,0,9,6.459208848693972,1,4,1,0
1729,38,1,21,6.572049427024331,2,2,0,0
1730,53,0,31,10.039783509605954,3,4,1,0
1731,32,0,52,4.611500111650503,4,1,1,0
1732,31,0,43,5.760015690737911,4,1,1,0
1733,34,0,6,8.017510496102123,3,1,1,0
1734,31,1,56,10.699161119088602,2,2,1,0
1735,42,0,14,5.093675784772973,1,5,1,0
1736,18,0,33,13.369096968789151,6,2,1,0
1737,24,1,7,3.948011716503119,5,1,1,0
1738,24,1,24,12.650836472235696,0,3,0,0
1739,44,1,9,11.598770446980218,1,3,1,0
1740,52,0,11,3.709695223250815,3,3,1,0
1741,33,1,56,3.1033899890869705,5,0,0,0
1742,33,1,23,10.15959250654167,1,2,0,0
1743,35,0,48,6.86779644484619,3,0,1,0
1744,46,0,51,4.979158851174202,5,5,0,0
1745,25,0,2,13.43510362694449,1,2,1,0
1746,37,0,15,4.4182926794013495,3,3,1,0
1747,44,0,35,5.819184207283917,2,6,1,0
1748,40,0,36,6.174805060706598,5,1,1,0
1749,36,1,52,0.0,4,3,0,0
1750,45,1,54,8.274103277319956,1,5,1,0
1751,7,1,28,5.265324333982461,6,1,1,1
1752,41,1,39,10.431608344489213,2,3,1,0
1753,28,0,44,10.823788168879283,2,2,1,0
1754,16,1,4,8.695163000642575,4,2,0,0
1755,40,1,10,8.729139888960948,1,3,0,0
1756,48,0,6,8.490767343098828,3,1,0,0
1757,33,1,57,5.8987874459955165,3,2,1,1
1758,44,1,30,6.155516148652966,3,3,1,0
1759,51,1,54,11.969680843324737,3,1,0,0
1760,48,1,46,10.205724332868868,4,0,1,0
1761,51,0,35,8.618260953515,4,2,1,0
1762,42,0,49,9.800195979057083,3,1,1,0
1763,35,0,43,7.816749413660736,3,3,0,0
1764,18,1,10,8.554840307978235,4,4,1,0
1765,32,1,58,9.783550733510314,3,1,0,0
1766,26,1,53,1.777157539011231,2,5,1,0
1767,56,0,32,10.718416754274134,3,3,1,0
1768,33,0,42,10.50302066347132,3,0,0,0
1769,36,1,42,5.6579351686776285,2,2,1,0
1770,40,1,3,11.73230754847017,3,0,1,0
1771,35,0,56,1.348055646017933,3,2,1,0
1772,51,0,26,9.058859254441257,4,0,1,0
1773,28,1,15,8.11979913966876,7,1,0,0
1774,36,1,17,7.071586775901681,3,0,1,0
1775,27,0,27,8.05810198246194,4,1,1,0
1776,21,0,18,9.74819167498269,3,5,1,0
1777,28,1,51,2.583295238044391,4,2,0,0
1778,34,1,19,11.002893770866947,4,3,0,0
1779,30,0,12,6.769179462857551,2,0,0,0
1780,28,0,24,11.046358544524038,3,1,1,0
1781,20,1,5,9.930553032949827,3,3,1,0
1782,34,0,24,6.706789577173012,1,4,1,0
1783,19,0,27,7.76202141087136,1,3,1,0
1784,42,1,48,7.938261718727406,2,4,1,0
1785,35,0,30,12.818781142180018,2,0,0,0
1786,20,1,15,4.578662639689842,4,4,0,0
1787,31,0,47,6.685781429656078,2,1,1,0
1788,27,1,59,3.2534358473745746,2,3,1,0
1789,38,0,38,8.371724736908208,3,1,1,0
1790,48,0,44,6.129472959528998,2,2,1,0
1791,16,0,34,6.493485479442267,1,2,0,0
1792,36,1,27,12.454071207796272,3,3,1,0
1793,33,1,20,5.529891432159381,2,4,1,0
1794,41,0,41,7.521433855801633,2,0,0,0
1795,37,1,32,6.624199141430421,2,4,0,1
1796,27,1,4,6.812508869990216,5,3,1,0
1797,31,1,5,16.315368828474917,2,5,1,0
1798,27,0,53,2.795072909162374,2,5,0,0
1799,45,1,58,9.932205628984871,3,2,1,0
1800,35,0,8,15.282120153139052,3,1,0,0
1801,54,0,22,11.237257314041559,4,0,1,0
1802,34,1,42,8.140826496349275,3,1,1,0
1803,27,1,7,4.48169503962472,4,4,1,0
1804,19,0,22,11.914323002130226,3,3,1,1
1805,16,0,46,10.812037934287101,1,3,0,0
1806,19,1,30,3.4109226889950364,3,1,1,0
1807,37,1,37,7.039156310116935,3,5,0,0
1808,40,0,16,4.381718161165642,1,3,1,0
